gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,1793,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,737,0
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,1042,1
1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3392,1
1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,5184,1
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3070,0
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,196,1
0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,6229,1
0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.65,1112,1
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1732,0
0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,3969,0
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2273,1
0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,76.0,1041,0
0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,4578,1
0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,1697,0
0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,3868,1
0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,950,1
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,5295,0
1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,3,89.0,1374,1
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1221,1
0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.6,294,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,5764,0
0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,5582,0
0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,6372,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,3031,1
1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1100,0
1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,0,2,83.15,2462,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,2108,1
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,5743,0
1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1570,0
0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,5041,1
0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,3420,0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,2153,1
0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,4396,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,6211,0
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,1850,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,2350,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,2158,1
1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,2287,0
0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,4851,1
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,5276,0
1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,96.75,4391,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,1487,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,439,0
0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,4620,0
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,1666,0
0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,347,0
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.9,4236,1
1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,86.05,5100,0
0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,924,1
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,2042,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,5380,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,5716,1
1,0,0,0,62,1,0,0,0,2,2,2,2,2,0,1,0,80.4,4213,0
0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,842,1
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1479,0
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,697,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.35,4671,0
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,88.05,5219,0
1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,4978,0
0,0,1,0,30,1,2,1,0,2,0,2,2,0,0,1,1,94.1,2432,1
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,84.5,6174,1
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,0,0,41.15,1200,0
1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,4735,0
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,4719,0
1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,5436,1
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,4464,0
1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7,836,0
1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,6127,1
0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,6385,0
0,0,0,1,17,1,0,0,0,0,0,0,2,2,0,1,3,64.7,184,1
1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,2709,0
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,25.65,3751,0
0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,4950,0
1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6,4048,0
1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,74.45,477,0
1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,4639,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,3,19.35,70,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,4985,0
1,0,0,0,17,1,2,0,2,0,0,0,0,2,0,0,0,65.75,215,0
1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1380,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,553,0
0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3140,0
0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,137,0
1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,4407,0
0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3363,0
1,0,0,0,54,1,2,1,0,2,0,0,0,0,0,1,0,79.85,3668,0
0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,414,0
1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1123,0
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,78.5,6273,0
0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,2791,1
0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,342,0
0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,24.3,6105,0
0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,4813,0
1,0,1,1,20,1,0,2,1,1,1,1,1,1,2,0,3,20.05,3417,0
0,0,0,0,60,1,2,2,1,1,1,1,1,1,2,0,3,25.0,914,0
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6250,0
0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,5577,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,3739,0
1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324,1
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,5443,1
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,6321,0
0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2236,1
0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.45,4694,0
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,4918,0
1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,5616,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,2672,0
1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,82.05,2229,0
1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,1,104.5,3450,1
1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15,5390,0
1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,80.0,4272,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,609,0
1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,96.55,4237,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.0,666,1
1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,6290,0
0,0,1,1,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,5049,1
1,0,1,1,20,0,1,0,2,0,2,2,0,0,2,1,1,39.4,6113,0
0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1,2771,0
0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1,5618,0
1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,265,1
0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1003,0
1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,1800,0
0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,91.35,2499,0
0,0,0,1,51,0,1,0,2,0,2,2,2,2,1,0,0,60.15,2669,0
0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,19.1,5915,0
0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,462,0
1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,5510,0
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4686,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487,1
0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,0,20.5,5961,0
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5156,1
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,3875,0
0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,60.15,2068,0
0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,1,3,62.15,248,0
1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,3466,0
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,86.0,1129,1
0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,3113,1
1,0,1,0,31,1,0,0,0,0,2,2,0,2,0,1,1,66.4,1649,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,2508,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.6,2586,0
0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,1531,1
0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1078,0
1,0,0,1,6,1,0,1,0,0,2,0,2,2,0,0,3,94.5,4748,1
0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,59.8,3145,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1478,0
1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,87.7,1232,0
1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2013,0
0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,111.95,5906,0
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1023,0
0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,2056,0
0,0,1,0,53,1,2,0,2,2,2,0,0,2,1,0,0,74.1,3280,0
1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2320,0
1,0,0,0,69,1,0,1,0,2,2,2,2,2,1,1,0,104.05,5649,1
1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,0,49.15,433,0
1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,779,0
0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2105,0
0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.55,4230,1
0,0,0,0,6,0,1,0,0,0,2,0,2,2,0,1,2,47.95,2650,1
1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.8,388,0
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,2576,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,19.85,6063,0
0,0,1,0,58,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3013,0
1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4025,1
0,0,1,0,64,1,2,1,0,2,2,2,2,2,0,1,2,111.15,5478,0
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,4092,0
1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,3943,0
1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,5853,0
0,0,1,1,3,1,0,1,0,0,0,0,2,0,0,1,2,80.7,2026,0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,5236,1
0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,815,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,5865,1
0,0,1,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.65,768,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,4148,1
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,5667,1
0,0,0,0,28,1,0,0,0,0,2,0,2,0,0,1,0,59.55,1122,0
1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,5191,0
1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2001,1
0,1,1,0,40,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1109,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1491,0
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4010,1
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1148,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,34,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.0,3416,0
0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,3788,1
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,3003,0
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,6227,0
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,5339,0
1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,5473,0
0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,5140,0
0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,2787,1
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,5194,0
0,0,1,1,23,1,2,0,0,2,0,2,2,0,0,1,1,69.5,1132,0
0,1,0,0,15,1,2,1,0,2,0,0,2,0,0,0,1,89.0,524,0
1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,0,101.35,1952,1
1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,2497,0
0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,82.45,4674,0
0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,5712,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,5073,0
1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,4933,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,3742,0
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,4558,1
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,4913,0
0,0,0,0,40,1,2,1,0,2,2,0,2,0,0,1,0,93.4,3226,0
0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,986,1
0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1283,0
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,689,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3470,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,1731,1
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,116.1,6142,0
0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,6220,1
0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2501,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,6361,0
0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,535,0
0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,79.65,3312,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,864,1
1,0,1,0,56,1,2,1,2,2,2,0,0,0,1,1,2,93.15,4399,0
1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,3512,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1748,0
0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,4899,0
1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,3674,0
1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,3,67.25,3612,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,2,19.4,4422,0
0,1,1,1,47,1,0,1,0,0,0,0,0,0,0,0,0,70.55,2872,1
0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,887,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,6171,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,6205,0
0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,5737,0
1,1,1,1,66,1,2,1,0,2,2,2,2,2,1,1,2,108.45,5555,0
0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.65,6460,0
0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,0,19.95,1443,0
0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,74.45,277,1
0,0,1,0,45,1,0,1,0,0,0,2,2,2,2,1,1,95.2,3647,0
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3103,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,2152,0
0,0,1,0,27,1,0,1,0,2,0,0,0,0,0,1,2,76.1,1722,0
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,474,1
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1544,0
1,1,1,1,11,1,2,1,0,0,0,0,0,0,0,1,1,75.2,5890,0
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,2988,0
1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,4848,0
1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2104,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,114.0,6054,0
0,0,1,0,67,1,2,1,0,2,2,2,2,2,1,1,1,109.7,5691,0
0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,5310,0
0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2439,0
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,435,1
1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1072,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,5998,0
0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,91,1
1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,2298,0
0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,4657,0
0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,2800,0
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,1242,0
0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,3797,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,4550,0
0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1581,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5512,1
1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,4101,0
1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3131,1
1,0,1,1,19,1,0,2,1,1,1,1,1,1,1,0,3,19.9,3093,0
1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,1947,1
1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,4769,0
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,174,0
1,0,0,0,5,1,0,0,0,0,2,2,2,2,0,0,0,75.15,3356,0
0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,5647,0
0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4103,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,2965,1
1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,4947,0
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,4730,1
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,5900,0
0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,5018,0
1,0,0,0,38,1,0,1,0,0,0,0,0,0,1,1,0,70.45,2246,1
1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,3886,0
0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,200,0
1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,207,0
0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1315,1
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,364,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,5444,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2044,1
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,6338,0
1,0,0,0,69,1,2,1,0,2,2,2,2,0,2,1,1,97.65,5343,0
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,3626,1
1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,2645,0
1,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,19.45,655,0
0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,1835,1
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,6195,0
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,1087,0
0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,5672,0
0,0,1,0,28,1,0,2,1,1,1,1,1,1,0,0,3,20.5,4662,0
1,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,50.35,4227,1
0,0,0,0,15,1,0,1,2,0,0,0,2,0,0,0,2,86.2,497,1
0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,5600,0
0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.5,107,1
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,4825,0
1,0,0,0,22,1,0,0,2,0,0,2,0,0,0,0,3,55.1,461,0
1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,4763,0
0,0,1,1,44,1,0,2,1,1,1,1,1,1,0,0,3,19.6,5918,0
1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,3332,0
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.1,451,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,2,0,3,19.05,5137,0
1,0,0,0,26,0,1,0,0,0,2,2,0,0,0,0,2,35.75,44,0
0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,5014,1
1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,2504,1
0,0,0,0,9,1,0,0,0,2,0,2,2,0,0,0,3,66.25,5045,1
0,0,0,0,50,1,2,0,2,0,2,2,2,2,1,1,1,82.5,3570,0
1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,881,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,878,0
0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2,51.1,4441,0
1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,3,70.35,2209,0
1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,289,1
1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1319,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,1610,0
0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,71,0
0,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.55,5052,1
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,5414,0
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,4226,0
0,0,0,0,39,0,1,0,0,2,2,2,0,0,0,0,0,41.1,1052,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.7,731,1
0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,43.8,1735,0
1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3,3778,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825,1
0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,4894,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,3590,1
